sample,Gene,value,group,replicate
A_TP_30_REP_1,G3bp2,26.01145048,Anterior,1
A_TP_30_REP_2,G3bp2,26.08017423,Anterior,2
A_TP_30_REP_3,G3bp2,26.03952371,Anterior,3
A_TP_30_REP_4,G3bp2,25.79600332,Anterior,4
A_TP_60_REP_1,G3bp2,25.96289592,Anterior,1
A_TP_60_REP_2,G3bp2,26.09592334,Anterior,2
A_TP_60_REP_3,G3bp2,25.95794455,Anterior,3
A_TP_60_REP_4,G3bp2,26.04284113,Anterior,4
A_TP_90_REP_1,G3bp2,26.01434772,Anterior,1
A_TP_90_REP_2,G3bp2,25.62682852,Anterior,2
A_TP_90_REP_3,G3bp2,26.04667587,Anterior,3
A_TP_90_REP_4,G3bp2,26.13411208,Anterior,4
A_TP_120_REP_1,G3bp2,25.9867882,Anterior,1
A_TP_120_REP_2,G3bp2,25.9356436,Anterior,2
A_TP_120_REP_3,G3bp2,25.97647827,Anterior,3
A_TP_120_REP_4,G3bp2,26.08229713,Anterior,4
A_TP_30_REP_1,G6pdx,24.38065222,Anterior,1
A_TP_30_REP_2,G6pdx,24.45103365,Anterior,2
A_TP_30_REP_3,G6pdx,24.05084524,Anterior,3
A_TP_30_REP_4,G6pdx,24.60777866,Anterior,4
A_TP_60_REP_1,G6pdx,24.62683944,Anterior,1
A_TP_60_REP_2,G6pdx,24.40310495,Anterior,2
A_TP_60_REP_3,G6pdx,24.4542372,Anterior,3
A_TP_60_REP_4,G6pdx,24.23727557,Anterior,4
A_TP_90_REP_1,G6pdx,24.5669366,Anterior,1
A_TP_90_REP_2,G6pdx,24.85458012,Anterior,2
A_TP_90_REP_3,G6pdx,24.35262606,Anterior,3
A_TP_90_REP_4,G6pdx,24.64216879,Anterior,4
A_TP_120_REP_1,G6pdx,24.64079709,Anterior,1
A_TP_120_REP_2,G6pdx,24.11561122,Anterior,2
A_TP_120_REP_3,G6pdx,24.48769468,Anterior,3
A_TP_120_REP_4,G6pdx,24.48916024,Anterior,4
A_TP_30_REP_1,Gaa,21.71646089,Anterior,1
A_TP_30_REP_2,Gaa,21.73518166,Anterior,2
A_TP_30_REP_3,Gaa,21.63698007,Anterior,3
A_TP_30_REP_4,Gaa,21.79928373,Anterior,4
A_TP_60_REP_1,Gaa,21.69821795,Anterior,1
A_TP_60_REP_2,Gaa,21.80754997,Anterior,2
A_TP_60_REP_3,Gaa,21.57981236,Anterior,3
A_TP_60_REP_4,Gaa,21.50680692,Anterior,4
A_TP_90_REP_1,Gaa,21.72823257,Anterior,1
A_TP_90_REP_2,Gaa,22.04200059,Anterior,2
A_TP_90_REP_3,Gaa,21.96229029,Anterior,3
A_TP_90_REP_4,Gaa,21.87930416,Anterior,4
A_TP_120_REP_1,Gaa,21.88044781,Anterior,1
A_TP_120_REP_2,Gaa,21.90839125,Anterior,2
A_TP_120_REP_3,Gaa,21.66618274,Anterior,3
A_TP_120_REP_4,Gaa,21.81398706,Anterior,4
A_TP_30_REP_1,Gab1,21.96864014,Anterior,1
A_TP_30_REP_2,Gab1,21.85827462,Anterior,2
A_TP_30_REP_3,Gab1,21.62661862,Anterior,3
A_TP_30_REP_4,Gab1,21.84648182,Anterior,4
A_TP_60_REP_1,Gab1,21.57495925,Anterior,1
A_TP_60_REP_2,Gab1,21.7354513,Anterior,2
A_TP_60_REP_3,Gab1,21.3429905,Anterior,3
A_TP_60_REP_4,Gab1,21.9333051,Anterior,4
A_TP_90_REP_1,Gab1,22.01783021,Anterior,1
A_TP_90_REP_2,Gab1,21.84463709,Anterior,2
A_TP_90_REP_3,Gab1,21.58523672,Anterior,3
A_TP_90_REP_4,Gab1,21.85548867,Anterior,4
A_TP_120_REP_1,Gab1,21.79012852,Anterior,1
A_TP_120_REP_2,Gab1,21.75332932,Anterior,2
A_TP_120_REP_3,Gab1,21.41175034,Anterior,3
A_TP_120_REP_4,Gab1,21.45001937,Anterior,4
A_TP_30_REP_1,Gab2,19.31293215,Anterior,1
A_TP_30_REP_2,Gab2,17.54393348,Anterior,2
A_TP_30_REP_3,Gab2,19.87279781,Anterior,3
A_TP_30_REP_4,Gab2,21.57937482,Anterior,4
A_TP_60_REP_1,Gab2,20.04440942,Anterior,1
A_TP_60_REP_2,Gab2,20.24867808,Anterior,2
A_TP_60_REP_3,Gab2,19.31797953,Anterior,3
A_TP_60_REP_4,Gab2,20.42121622,Anterior,4
A_TP_90_REP_1,Gab2,19.84330964,Anterior,1
A_TP_90_REP_2,Gab2,20.4574684,Anterior,2
A_TP_90_REP_3,Gab2,19.80915931,Anterior,3
A_TP_90_REP_4,Gab2,20.75629661,Anterior,4
A_TP_120_REP_1,Gab2,18.08046922,Anterior,1
A_TP_120_REP_2,Gab2,18.9769478,Anterior,2
A_TP_120_REP_3,Gab2,20.03894228,Anterior,3
A_TP_120_REP_4,Gab2,20.43482496,Anterior,4
A_TP_30_REP_1,Gabarapl1,20.72698874,Anterior,1
A_TP_30_REP_2,Gabarapl1,21.19728367,Anterior,2
A_TP_30_REP_3,Gabarapl1,21.20591265,Anterior,3
A_TP_30_REP_4,Gabarapl1,20.71157214,Anterior,4
A_TP_60_REP_1,Gabarapl1,20.65234874,Anterior,1
A_TP_60_REP_2,Gabarapl1,20.92652348,Anterior,2
A_TP_60_REP_3,Gabarapl1,20.99201578,Anterior,3
A_TP_60_REP_4,Gabarapl1,20.42600545,Anterior,4
A_TP_90_REP_1,Gabarapl1,20.84727665,Anterior,1
A_TP_90_REP_2,Gabarapl1,19.55649395,Anterior,2
A_TP_90_REP_3,Gabarapl1,21.02151822,Anterior,3
A_TP_90_REP_4,Gabarapl1,18.74099736,Anterior,4
A_TP_120_REP_1,Gabarapl1,20.64928598,Anterior,1
A_TP_120_REP_2,Gabarapl1,20.7908792,Anterior,2
A_TP_120_REP_3,Gabarapl1,20.8382749,Anterior,3
A_TP_120_REP_4,Gabarapl1,20.35961865,Anterior,4
A_TP_30_REP_1,Gabarapl2,24.10809184,Anterior,1
A_TP_30_REP_2,Gabarapl2,23.98190846,Anterior,2
A_TP_30_REP_3,Gabarapl2,23.93944785,Anterior,3
A_TP_30_REP_4,Gabarapl2,24.01410719,Anterior,4
A_TP_60_REP_1,Gabarapl2,23.73648801,Anterior,1
A_TP_60_REP_2,Gabarapl2,23.85656109,Anterior,2
A_TP_60_REP_3,Gabarapl2,23.85381342,Anterior,3
A_TP_60_REP_4,Gabarapl2,24.18125241,Anterior,4
A_TP_90_REP_1,Gabarapl2,24.1416814,Anterior,1
A_TP_90_REP_2,Gabarapl2,24.05007145,Anterior,2
A_TP_90_REP_3,Gabarapl2,23.98857607,Anterior,3
A_TP_90_REP_4,Gabarapl2,23.98736364,Anterior,4
A_TP_120_REP_1,Gabarapl2,24.04632843,Anterior,1
A_TP_120_REP_2,Gabarapl2,23.91666775,Anterior,2
A_TP_120_REP_3,Gabarapl2,23.70509788,Anterior,3
A_TP_120_REP_4,Gabarapl2,23.79136359,Anterior,4
A_TP_30_REP_1,Gabpa,24.08987288,Anterior,1
A_TP_30_REP_2,Gabpa,24.18221083,Anterior,2
A_TP_30_REP_3,Gabpa,24.15693843,Anterior,3
A_TP_30_REP_4,Gabpa,24.1125753,Anterior,4
A_TP_60_REP_1,Gabpa,24.00296095,Anterior,1
A_TP_60_REP_2,Gabpa,24.12312202,Anterior,2
A_TP_60_REP_3,Gabpa,24.09395759,Anterior,3
A_TP_60_REP_4,Gabpa,24.24875871,Anterior,4
A_TP_90_REP_1,Gabpa,24.14357567,Anterior,1
A_TP_90_REP_2,Gabpa,24.17039363,Anterior,2
A_TP_90_REP_3,Gabpa,24.26558423,Anterior,3
A_TP_90_REP_4,Gabpa,24.25231615,Anterior,4
A_TP_120_REP_1,Gabpa,24.2102591,Anterior,1
A_TP_120_REP_2,Gabpa,24.22757058,Anterior,2
A_TP_120_REP_3,Gabpa,24.116581,Anterior,3
A_TP_120_REP_4,Gabpa,24.04176002,Anterior,4
A_TP_30_REP_1,Gabpb1,22.68007115,Anterior,1
A_TP_30_REP_2,Gabpb1,22.89963833,Anterior,2
A_TP_30_REP_3,Gabpb1,22.81647199,Anterior,3
A_TP_30_REP_4,Gabpb1,22.39782375,Anterior,4
A_TP_60_REP_1,Gabpb1,22.86539621,Anterior,1
A_TP_60_REP_2,Gabpb1,22.9156593,Anterior,2
A_TP_60_REP_3,Gabpb1,22.82511702,Anterior,3
A_TP_60_REP_4,Gabpb1,22.28951978,Anterior,4
A_TP_90_REP_1,Gabpb1,22.53871979,Anterior,1
A_TP_90_REP_2,Gabpb1,22.73819739,Anterior,2
A_TP_90_REP_3,Gabpb1,22.60614497,Anterior,3
A_TP_90_REP_4,Gabpb1,22.2797182,Anterior,4
A_TP_120_REP_1,Gabpb1,22.65474143,Anterior,1
A_TP_120_REP_2,Gabpb1,22.55912782,Anterior,2
A_TP_120_REP_3,Gabpb1,22.65188699,Anterior,3
A_TP_120_REP_4,Gabpb1,22.02243394,Anterior,4
A_TP_30_REP_1,Gabpb2,21.27577378,Anterior,1
A_TP_30_REP_2,Gabpb2,21.28094087,Anterior,2
A_TP_30_REP_3,Gabpb2,20.9709079,Anterior,3
A_TP_30_REP_4,Gabpb2,21.3709246,Anterior,4
A_TP_60_REP_1,Gabpb2,21.14277436,Anterior,1
A_TP_60_REP_2,Gabpb2,21.34387853,Anterior,2
A_TP_60_REP_3,Gabpb2,21.07088292,Anterior,3
A_TP_60_REP_4,Gabpb2,21.42423581,Anterior,4
A_TP_90_REP_1,Gabpb2,21.21493325,Anterior,1
A_TP_90_REP_2,Gabpb2,21.23123602,Anterior,2
A_TP_90_REP_3,Gabpb2,21.15645885,Anterior,3
A_TP_90_REP_4,Gabpb2,21.31353917,Anterior,4
A_TP_120_REP_1,Gabpb2,21.12184667,Anterior,1
A_TP_120_REP_2,Gabpb2,21.06674067,Anterior,2
A_TP_120_REP_3,Gabpb2,21.1110557,Anterior,3
A_TP_120_REP_4,Gabpb2,21.18169958,Anterior,4
A_TP_30_REP_1,Gadd45gip1,23.70362138,Anterior,1
A_TP_30_REP_2,Gadd45gip1,23.68619646,Anterior,2
A_TP_30_REP_3,Gadd45gip1,23.77642389,Anterior,3
A_TP_30_REP_4,Gadd45gip1,23.91489843,Anterior,4
A_TP_60_REP_1,Gadd45gip1,23.53465239,Anterior,1
A_TP_60_REP_2,Gadd45gip1,24.14379492,Anterior,2
A_TP_60_REP_3,Gadd45gip1,23.8452141,Anterior,3
A_TP_60_REP_4,Gadd45gip1,23.94723008,Anterior,4
A_TP_90_REP_1,Gadd45gip1,23.76227174,Anterior,1
A_TP_90_REP_2,Gadd45gip1,23.94003015,Anterior,2
A_TP_90_REP_3,Gadd45gip1,23.9574401,Anterior,3
A_TP_90_REP_4,Gadd45gip1,24.0550771,Anterior,4
A_TP_120_REP_1,Gadd45gip1,23.92289011,Anterior,1
A_TP_120_REP_2,Gadd45gip1,23.75752025,Anterior,2
A_TP_120_REP_3,Gadd45gip1,23.82095515,Anterior,3
A_TP_120_REP_4,Gadd45gip1,23.78156505,Anterior,4
A_TP_30_REP_1,Gak,22.39584172,Anterior,1
A_TP_30_REP_2,Gak,22.28525752,Anterior,2
A_TP_30_REP_3,Gak,22.40984483,Anterior,3
A_TP_30_REP_4,Gak,22.32927317,Anterior,4
A_TP_60_REP_1,Gak,22.3974012,Anterior,1
A_TP_60_REP_2,Gak,22.22401265,Anterior,2
A_TP_60_REP_3,Gak,22.26918499,Anterior,3
A_TP_60_REP_4,Gak,22.30537466,Anterior,4
A_TP_90_REP_1,Gak,22.2108211,Anterior,1
A_TP_90_REP_2,Gak,22.24684575,Anterior,2
A_TP_90_REP_3,Gak,22.24279494,Anterior,3
A_TP_90_REP_4,Gak,22.33247437,Anterior,4
A_TP_120_REP_1,Gak,22.32796232,Anterior,1
A_TP_120_REP_2,Gak,22.40825738,Anterior,2
A_TP_120_REP_3,Gak,22.34394045,Anterior,3
A_TP_120_REP_4,Gak,22.43840779,Anterior,4
A_TP_30_REP_1,Galc,22.34746077,Anterior,1
A_TP_30_REP_2,Galc,22.3888166,Anterior,2
A_TP_30_REP_3,Galc,22.48852862,Anterior,3
A_TP_30_REP_4,Galc,22.50471553,Anterior,4
A_TP_60_REP_1,Galc,22.32134206,Anterior,1
A_TP_60_REP_2,Galc,22.04879007,Anterior,2
A_TP_60_REP_3,Galc,22.3471924,Anterior,3
A_TP_60_REP_4,Galc,22.15176927,Anterior,4
A_TP_90_REP_1,Galc,22.29469949,Anterior,1
A_TP_90_REP_2,Galc,22.38220461,Anterior,2
A_TP_90_REP_3,Galc,22.6527883,Anterior,3
A_TP_90_REP_4,Galc,22.27040123,Anterior,4
A_TP_120_REP_1,Galc,22.47392002,Anterior,1
A_TP_120_REP_2,Galc,22.53721809,Anterior,2
A_TP_120_REP_3,Galc,22.37117653,Anterior,3
A_TP_120_REP_4,Galc,22.33621019,Anterior,4
A_TP_30_REP_1,Gale,22.71461459,Anterior,1
A_TP_30_REP_2,Gale,22.65579697,Anterior,2
A_TP_30_REP_3,Gale,22.3636898,Anterior,3
A_TP_30_REP_4,Gale,22.63228244,Anterior,4
A_TP_60_REP_1,Gale,22.38814394,Anterior,1
A_TP_60_REP_2,Gale,22.48859446,Anterior,2
A_TP_60_REP_3,Gale,22.24661935,Anterior,3
A_TP_60_REP_4,Gale,22.76485938,Anterior,4
A_TP_90_REP_1,Gale,22.45258603,Anterior,1
A_TP_90_REP_2,Gale,22.59453208,Anterior,2
A_TP_90_REP_3,Gale,22.61173282,Anterior,3
A_TP_90_REP_4,Gale,22.6480255,Anterior,4
A_TP_120_REP_1,Gale,22.47821661,Anterior,1
A_TP_120_REP_2,Gale,22.59721934,Anterior,2
A_TP_120_REP_3,Gale,22.53854302,Anterior,3
A_TP_120_REP_4,Gale,22.30065863,Anterior,4
A_TP_30_REP_1,Galk1,25.57527371,Anterior,1
A_TP_30_REP_2,Galk1,25.45580141,Anterior,2
A_TP_30_REP_3,Galk1,25.3616204,Anterior,3
A_TP_30_REP_4,Galk1,25.41560083,Anterior,4
A_TP_60_REP_1,Galk1,25.37735125,Anterior,1
A_TP_60_REP_2,Galk1,25.50286917,Anterior,2
A_TP_60_REP_3,Galk1,25.43183248,Anterior,3
A_TP_60_REP_4,Galk1,25.49820261,Anterior,4
A_TP_90_REP_1,Galk1,25.21643898,Anterior,1
A_TP_90_REP_2,Galk1,25.21997975,Anterior,2
A_TP_90_REP_3,Galk1,25.47679445,Anterior,3
A_TP_90_REP_4,Galk1,25.52234091,Anterior,4
A_TP_120_REP_1,Galk1,25.19004029,Anterior,1
A_TP_120_REP_2,Galk1,25.33009556,Anterior,2
A_TP_120_REP_3,Galk1,25.69702302,Anterior,3
A_TP_120_REP_4,Galk1,25.38114413,Anterior,4
A_TP_30_REP_1,Galk2,22.75684573,Anterior,1
A_TP_30_REP_2,Galk2,22.79529323,Anterior,2
A_TP_30_REP_3,Galk2,22.69854933,Anterior,3
A_TP_30_REP_4,Galk2,22.70833969,Anterior,4
A_TP_60_REP_1,Galk2,22.6891534,Anterior,1
A_TP_60_REP_2,Galk2,22.77909825,Anterior,2
A_TP_60_REP_3,Galk2,22.65202304,Anterior,3
A_TP_60_REP_4,Galk2,22.74199253,Anterior,4
A_TP_90_REP_1,Galk2,22.66973623,Anterior,1
A_TP_90_REP_2,Galk2,22.7026974,Anterior,2
A_TP_90_REP_3,Galk2,22.71417512,Anterior,3
A_TP_90_REP_4,Galk2,22.82473914,Anterior,4
A_TP_120_REP_1,Galk2,22.80949746,Anterior,1
A_TP_120_REP_2,Galk2,22.63128486,Anterior,2
A_TP_120_REP_3,Galk2,22.65707281,Anterior,3
A_TP_120_REP_4,Galk2,22.57961015,Anterior,4
A_TP_30_REP_1,Galm,21.82071316,Anterior,1
A_TP_30_REP_2,Galm,21.76546868,Anterior,2
A_TP_30_REP_3,Galm,21.6573468,Anterior,3
A_TP_30_REP_4,Galm,22.33913082,Anterior,4
A_TP_60_REP_1,Galm,21.8518335,Anterior,1
A_TP_60_REP_2,Galm,22.07554034,Anterior,2
A_TP_60_REP_3,Galm,21.67031857,Anterior,3
A_TP_60_REP_4,Galm,22.05252801,Anterior,4
A_TP_90_REP_1,Galm,21.98100547,Anterior,1
A_TP_90_REP_2,Galm,21.73416569,Anterior,2
A_TP_90_REP_3,Galm,21.94834508,Anterior,3
A_TP_90_REP_4,Galm,21.99802557,Anterior,4
A_TP_120_REP_1,Galm,22.03719045,Anterior,1
A_TP_120_REP_2,Galm,21.41546498,Anterior,2
A_TP_120_REP_3,Galm,21.7618686,Anterior,3
A_TP_120_REP_4,Galm,21.81217727,Anterior,4
A_TP_30_REP_1,Galns,20.06326439,Anterior,1
A_TP_30_REP_2,Galns,19.97762122,Anterior,2
A_TP_30_REP_3,Galns,19.55983945,Anterior,3
A_TP_30_REP_4,Galns,19.96714195,Anterior,4
A_TP_60_REP_1,Galns,19.56495953,Anterior,1
A_TP_60_REP_2,Galns,19.90516014,Anterior,2
A_TP_60_REP_3,Galns,19.4837346,Anterior,3
A_TP_60_REP_4,Galns,19.70034884,Anterior,4
A_TP_90_REP_1,Galns,19.83693294,Anterior,1
A_TP_90_REP_2,Galns,20.08439106,Anterior,2
A_TP_90_REP_3,Galns,20.34791947,Anterior,3
A_TP_90_REP_4,Galns,19.62805731,Anterior,4
A_TP_120_REP_1,Galns,19.93495509,Anterior,1
A_TP_120_REP_2,Galns,19.83507857,Anterior,2
A_TP_120_REP_3,Galns,19.7375418,Anterior,3
A_TP_120_REP_4,Galns,19.19965384,Anterior,4
A_TP_30_REP_1,Galnt1,27.96560825,Anterior,1
A_TP_30_REP_2,Galnt1,27.72340059,Anterior,2
A_TP_30_REP_3,Galnt1,28.04057867,Anterior,3
A_TP_30_REP_4,Galnt1,28.19674766,Anterior,4
A_TP_60_REP_1,Galnt1,28.11667093,Anterior,1
A_TP_60_REP_2,Galnt1,27.89185318,Anterior,2
A_TP_60_REP_3,Galnt1,28.38825186,Anterior,3
A_TP_60_REP_4,Galnt1,27.75554934,Anterior,4
A_TP_90_REP_1,Galnt1,28.25058222,Anterior,1
A_TP_90_REP_2,Galnt1,28.21311446,Anterior,2
A_TP_90_REP_3,Galnt1,28.10684092,Anterior,3
A_TP_90_REP_4,Galnt1,28.01773169,Anterior,4
A_TP_120_REP_1,Galnt1,27.94547556,Anterior,1
A_TP_120_REP_2,Galnt1,27.67428161,Anterior,2
A_TP_120_REP_3,Galnt1,28.14155952,Anterior,3
A_TP_120_REP_4,Galnt1,28.54526261,Anterior,4
A_TP_30_REP_1,Galnt10,20.95800791,Anterior,1
A_TP_30_REP_2,Galnt10,20.77867538,Anterior,2
A_TP_30_REP_3,Galnt10,20.61130518,Anterior,3
A_TP_30_REP_4,Galnt10,20.91305882,Anterior,4
A_TP_60_REP_1,Galnt10,20.89413439,Anterior,1
A_TP_60_REP_2,Galnt10,20.93308803,Anterior,2
A_TP_60_REP_3,Galnt10,20.68070387,Anterior,3
A_TP_60_REP_4,Galnt10,20.79875221,Anterior,4
A_TP_90_REP_1,Galnt10,21.20234182,Anterior,1
A_TP_90_REP_2,Galnt10,21.29116702,Anterior,2
A_TP_90_REP_3,Galnt10,21.09712373,Anterior,3
A_TP_90_REP_4,Galnt10,20.70971824,Anterior,4
A_TP_120_REP_1,Galnt10,21.34353918,Anterior,1
A_TP_120_REP_2,Galnt10,20.9580153,Anterior,2
A_TP_120_REP_3,Galnt10,20.85713864,Anterior,3
A_TP_120_REP_4,Galnt10,21.07237176,Anterior,4
A_TP_30_REP_1,Galnt12,20.34266586,Anterior,1
A_TP_30_REP_2,Galnt12,19.47802734,Anterior,2
A_TP_30_REP_3,Galnt12,19.57061346,Anterior,3
A_TP_30_REP_4,Galnt12,19.99529094,Anterior,4
A_TP_60_REP_1,Galnt12,20.53884878,Anterior,1
A_TP_60_REP_2,Galnt12,18.80589828,Anterior,2
A_TP_60_REP_3,Galnt12,20.05876486,Anterior,3
A_TP_60_REP_4,Galnt12,19.26214046,Anterior,4
A_TP_90_REP_2,Galnt12,20.36375439,Anterior,2
A_TP_90_REP_3,Galnt12,20.470845,Anterior,3
A_TP_90_REP_4,Galnt12,18.4425363,Anterior,4
A_TP_120_REP_1,Galnt12,19.85391029,Anterior,1
A_TP_120_REP_2,Galnt12,19.96213449,Anterior,2
A_TP_120_REP_3,Galnt12,19.99318495,Anterior,3
A_TP_120_REP_4,Galnt12,19.70638767,Anterior,4
A_TP_30_REP_1,Galnt16,20.13353887,Anterior,1
A_TP_30_REP_2,Galnt16,20.57969886,Anterior,2
A_TP_30_REP_3,Galnt16,20.30248836,Anterior,3
A_TP_30_REP_4,Galnt16,20.35290755,Anterior,4
A_TP_60_REP_1,Galnt16,20.73019838,Anterior,1
A_TP_60_REP_2,Galnt16,19.75524605,Anterior,2
A_TP_60_REP_3,Galnt16,19.71600848,Anterior,3
A_TP_90_REP_1,Galnt16,19.89646943,Anterior,1
A_TP_90_REP_2,Galnt16,21.32415473,Anterior,2
A_TP_90_REP_4,Galnt16,18.98964141,Anterior,4
A_TP_120_REP_1,Galnt16,20.5815891,Anterior,1
A_TP_120_REP_2,Galnt16,20.55697408,Anterior,2
A_TP_120_REP_3,Galnt16,19.94811907,Anterior,3
A_TP_120_REP_4,Galnt16,20.35982336,Anterior,4
A_TP_30_REP_1,Galnt18,17.9807344,Anterior,1
A_TP_30_REP_2,Galnt18,17.52137677,Anterior,2
A_TP_30_REP_3,Galnt18,17.54874324,Anterior,3
A_TP_30_REP_4,Galnt18,17.72275407,Anterior,4
A_TP_60_REP_1,Galnt18,17.41414032,Anterior,1
A_TP_60_REP_2,Galnt18,16.8599743,Anterior,2
A_TP_60_REP_3,Galnt18,17.57627027,Anterior,3
A_TP_60_REP_4,Galnt18,16.90973323,Anterior,4
A_TP_90_REP_1,Galnt18,16.96393763,Anterior,1
A_TP_90_REP_2,Galnt18,17.44020845,Anterior,2
A_TP_90_REP_3,Galnt18,17.19991697,Anterior,3
A_TP_90_REP_4,Galnt18,17.31781689,Anterior,4
A_TP_120_REP_1,Galnt18,17.32659471,Anterior,1
A_TP_120_REP_2,Galnt18,17.46233342,Anterior,2
A_TP_120_REP_3,Galnt18,17.73423229,Anterior,3
A_TP_120_REP_4,Galnt18,17.6541778,Anterior,4
A_TP_30_REP_1,Galnt2,21.84745083,Anterior,1
A_TP_30_REP_2,Galnt2,21.62335925,Anterior,2
A_TP_30_REP_3,Galnt2,21.76248231,Anterior,3
A_TP_30_REP_4,Galnt2,21.99369168,Anterior,4
A_TP_60_REP_1,Galnt2,21.63840867,Anterior,1
A_TP_60_REP_2,Galnt2,21.5439882,Anterior,2
A_TP_60_REP_3,Galnt2,21.8017222,Anterior,3
A_TP_60_REP_4,Galnt2,21.72524598,Anterior,4
A_TP_90_REP_1,Galnt2,21.79868083,Anterior,1
A_TP_90_REP_2,Galnt2,22.02517527,Anterior,2
A_TP_90_REP_3,Galnt2,22.1270076,Anterior,3
A_TP_90_REP_4,Galnt2,21.38514674,Anterior,4
A_TP_120_REP_1,Galnt2,21.82774211,Anterior,1
A_TP_120_REP_2,Galnt2,22.0054836,Anterior,2
A_TP_120_REP_3,Galnt2,21.95307094,Anterior,3
A_TP_120_REP_4,Galnt2,21.84731101,Anterior,4
A_TP_30_REP_1,Galnt4,21.00999764,Anterior,1
A_TP_30_REP_2,Galnt4,20.79043403,Anterior,2
A_TP_30_REP_3,Galnt4,20.85241825,Anterior,3
A_TP_30_REP_4,Galnt4,20.54336184,Anterior,4
A_TP_60_REP_1,Galnt4,21.04839468,Anterior,1
A_TP_60_REP_2,Galnt4,20.79704881,Anterior,2
A_TP_60_REP_3,Galnt4,20.91039768,Anterior,3
A_TP_60_REP_4,Galnt4,20.98848093,Anterior,4
A_TP_90_REP_1,Galnt4,20.95708083,Anterior,1
A_TP_90_REP_2,Galnt4,21.11802286,Anterior,2
A_TP_90_REP_3,Galnt4,21.37467972,Anterior,3
A_TP_90_REP_4,Galnt4,20.64731862,Anterior,4
A_TP_120_REP_1,Galnt4,20.98131826,Anterior,1
A_TP_120_REP_2,Galnt4,20.68350263,Anterior,2
A_TP_120_REP_3,Galnt4,20.82226303,Anterior,3
A_TP_120_REP_4,Galnt4,20.60179575,Anterior,4
A_TP_30_REP_1,Galnt7,23.64017206,Anterior,1
A_TP_30_REP_2,Galnt7,23.39654347,Anterior,2
A_TP_30_REP_3,Galnt7,23.76210614,Anterior,3
A_TP_30_REP_4,Galnt7,23.59412462,Anterior,4
A_TP_60_REP_1,Galnt7,23.71114804,Anterior,1
A_TP_60_REP_2,Galnt7,23.27659275,Anterior,2
A_TP_60_REP_3,Galnt7,23.77883819,Anterior,3
A_TP_60_REP_4,Galnt7,23.60511868,Anterior,4
A_TP_90_REP_1,Galnt7,23.88783235,Anterior,1
A_TP_90_REP_2,Galnt7,23.60129195,Anterior,2
A_TP_90_REP_3,Galnt7,23.77189254,Anterior,3
A_TP_90_REP_4,Galnt7,23.46281421,Anterior,4
A_TP_120_REP_1,Galnt7,23.88973843,Anterior,1
A_TP_120_REP_2,Galnt7,23.65292508,Anterior,2
A_TP_120_REP_3,Galnt7,23.78849617,Anterior,3
A_TP_120_REP_4,Galnt7,23.84071446,Anterior,4
A_TP_30_REP_1,Galt,20.95115943,Anterior,1
A_TP_30_REP_2,Galt,21.18751633,Anterior,2
A_TP_30_REP_3,Galt,20.67877876,Anterior,3
A_TP_30_REP_4,Galt,20.78599684,Anterior,4
A_TP_60_REP_1,Galt,21.08733777,Anterior,1
A_TP_60_REP_2,Galt,21.23272102,Anterior,2
A_TP_60_REP_3,Galt,20.87479241,Anterior,3
A_TP_60_REP_4,Galt,20.8895106,Anterior,4
A_TP_90_REP_1,Galt,21.11936349,Anterior,1
A_TP_90_REP_2,Galt,20.64762054,Anterior,2
A_TP_90_REP_3,Galt,21.1518956,Anterior,3
A_TP_90_REP_4,Galt,20.74079437,Anterior,4
A_TP_120_REP_1,Galt,21.14844838,Anterior,1
A_TP_120_REP_2,Galt,21.06247171,Anterior,2
A_TP_120_REP_3,Galt,21.10428687,Anterior,3
A_TP_120_REP_4,Galt,20.9659642,Anterior,4
A_TP_30_REP_1,Gamt,17.54084912,Anterior,1
A_TP_30_REP_2,Gamt,17.64373663,Anterior,2
A_TP_30_REP_3,Gamt,17.47112921,Anterior,3
A_TP_30_REP_4,Gamt,17.5235155,Anterior,4
A_TP_60_REP_1,Gamt,17.1621443,Anterior,1
A_TP_60_REP_2,Gamt,17.40963057,Anterior,2
A_TP_60_REP_3,Gamt,17.1172073,Anterior,3
A_TP_60_REP_4,Gamt,17.81299954,Anterior,4
A_TP_90_REP_1,Gamt,17.14999576,Anterior,1
A_TP_90_REP_2,Gamt,18.01249758,Anterior,2
A_TP_90_REP_3,Gamt,17.33572647,Anterior,3
A_TP_90_REP_4,Gamt,17.54624145,Anterior,4
A_TP_120_REP_1,Gamt,17.42817396,Anterior,1
A_TP_120_REP_2,Gamt,17.65812779,Anterior,2
A_TP_120_REP_3,Gamt,17.14166082,Anterior,3
A_TP_120_REP_4,Gamt,17.07047976,Anterior,4
A_TP_30_REP_1,Gan,24.21962315,Anterior,1
A_TP_30_REP_2,Gan,24.29550061,Anterior,2
A_TP_30_REP_3,Gan,24.22206143,Anterior,3
A_TP_30_REP_4,Gan,24.49471036,Anterior,4
A_TP_60_REP_1,Gan,24.18738694,Anterior,1
A_TP_60_REP_2,Gan,24.41994124,Anterior,2
A_TP_60_REP_3,Gan,24.37061161,Anterior,3
A_TP_60_REP_4,Gan,24.06956548,Anterior,4
A_TP_90_REP_1,Gan,24.29736517,Anterior,1
A_TP_90_REP_2,Gan,24.31751,Anterior,2
A_TP_90_REP_3,Gan,24.07521418,Anterior,3
